VIEALNOLNI (9) | vanilline,vanilliné(adv) (lanoline,vallonné(adj),vanillon)
PESUALVRBI (8) | prévalus,baliseur(nm),paliures,parulies,pluviers(nm)
PRIOALREEE (9) | parolière (poêlière(ier),perlière(ier),préorale)
HAICSACART (8) | crachats (cascara,charias,acacias,rachats,scratch)
RASAHSOOTU (7) | haoussa,soutras
ITVRCEOROE (8) | crevoter(vi),recevoir
HIUFTRPEEO (8) | euphorie,putréfié,thio-urée(s)
STHSTDOEEA (9) | athétoses[toastées+H]
LLERIOANCO (9) | coloniale,corallien,coronille,alcoolier(e),coralline
EUNOCEOLWB (8) | encouble,encoublé(s'encoubler)[encloué+B]
EOPEEURTEP (9) | perpétuée,porte-épée(+R->peer-to-peer)
ITPDCTUEIE (8) | cupidité,pudicité (pituite)
AOTENHMEON (9) | anthonome (oenanthe[annotée+H])
VLIIDRNIRU (5) | divin,indri,viril,lundi
ONPELIECII (8) | pliocène (picolée,cipolin(nm),clopiné(vi),poecile,policée)
DGUCEEAIRD (9) | décigrade (déridage,décideur(euse),décruage,eucaride)
IRPUAUZXAS (7) | spiraux (parias,rapias(ou -iat(e)),suraux(de sural(e)),praxis(inv))
USAMODDLRU (9) | lourdauds(+aude) (doldrums(inv))
IAOIPNCSME (9) | minispace (amiénois,amincies,épiaison(ou épiage))
DALRDSTOBA (8) | tablards(nm),albatros (tôlards(e),balados,botsard(e),tablars,bâtards,bardots(ou bardeau(x)))
SNEIEEMRCE (10)| semencière (semencier)
TESSHIOYLI (9) | histolyse (holistes,hostiles)
SLAUAOIEPV (8) | pluviôse,salopiau(x,d)soliveau(x)
EGNUIANRSI (9) | arginines,nigerians(e+nigérien°)
COONCLOSIN (7) | cloison
UAENNTEUAB (8) | nabatéen°[bananée(vt)] (x)
PMECDIELII (9) | lipidémie (x) ((lipémie,limpide,demi-clé(f,s)))
RICSEEIFNA (10)| faïenciers(ière) (francisée,infarcies(adj),sacrifiée,scarifiée)
IALRISKIAL (7) | saillir (kraals,krills)
ZUSSOACIIT (7) | cuissot (ASCIIs,isatis(inv),cassot,coatis,scatos,scouts,soucis)
IRYOLSSERO (8) | rissoler (lorries,rosiers,orioles,yerrois,loosers)
IMSVEEIDAR (9) | semi-aride(s)[démariés+I]
IOSTMRDARR (8) | miradors,trimards(+trimarder(vt))
SIMTUQEIRT (9) | trismique (quirites,tritiums,triquets,réquisit)
VICRIVSUIR (6) | cirrus (cuirs,suivi,surir(vt),virus)
TMARRREDEA (9) | terramare (retarder,démarrer)
UZIENEIRIV (7) | veinure
ADRNOROEII (9) | ordinaire[arrondie+I]
LCBELISIZI (7) | lisible
ENRYCIIVEE (9) | vice-reine (x)
TLOIOINTTR (7) | introït,trottin
TEEUSRRSSR (9) | tresseurs(euse)
VLNAVSRISA (8) | savarins (narvals,Rilsans)
HAOUSECMNA (9) | manouches
FZEMUEAODI (8) | douzième (amodiée(vt))
AEURETRLEK (9) | urétérale (urétrale,râteleur(euse))
RSOTILRONE (9) | rétorsion[sonorité+R]
UAKEARTRAL (7) | urétral,lauréat
IAMCORPNYE (9) | pyromanie,paronymie (pacronyme,raiponce,procaïne,pyromane,paronyme)
NIUSSIEHTE (9) | inusitées(adj)
SELAOAZSLI (7) | alaisés(adj),soleils,azollas
TTATEIAIIN (7) | atteint
OEASOOIAWT (6) | asiate
ULRIOLISMO (10)| mouilloirs (x) ((x)) (((isoloir,riomois,similor)))
CAAEUBBDES (8) | escabeau
CSAEUKRFLI (8) | curiales(adj),uraciles
MADCUHIREO (9) | mouchardé(vt),moucharde,moricaude(aud),échaudoir
IEARBDUAPT (8) | apatride
MEIVTRABII (8) | verbatim (émirati(e,s))
IEQTEPUARR (10)| parquetier (pratiquée/er,apériteur(trice),erratique,parqueter(vt))
NSILLAEOEP (9) | alnéloise°[nasillée+O],néoplasie[pénalisé+O]
UNAUURFILR (6) | alunir(vi),rufian(+ruffian),urinal
THLISABAYO (7) | bathyal(e,aux),blayais°
UMROYSSANI (9) | marsouins(e+vi),sous-marin[roumains+S]
LRARRTPREE (9) | replâtrer(vt+déplâtrer)
OLNVNAQSEM (8) | slavonne (mannose,savonné)
FEUITIQLPU (7) | lupique
IMHHERXEEF (7) | remixée
IQMIHAEHUX (7) | hiémaux (x)
BEIRDISRRY (7) | birdies (+birdy(s))
FZEIOOENSI (8) | ozonisée(vt,+ozoner) (ionisée,in-seize(inv),ozonées)
NALEEORLEG (9) | allergène[générale+L],rallongée,organelle
STEOMONYGP (9) | toponymes,monotypes(+toponymie) (gymnotes) ((ponotes°,étymons,goémons))
PMAIVAAEOR (8) | Ave Maria(inv) (emporia,vampire,ovipare,apivore)
SATELACRPU (9) | paraclets
OMTORVATEP (9) | motopaver(n, +motopaveur),vaporetto
EOISIEOPNL (9) | polinoise° (opilions)
OGUOLEMFUR (8) | ufologue,urologue
LESUVMTAAO (9) | lave-autos[alouates+V]
BRUOESICAU (9) | souriceau (caroubes,aérobics,caribous)
XTEDCIUETU (7) | décitex
ISEEKESNEP (8) | pékinées(adj)[peinées+K]
RESUFCEASL (9) | racleuses(eur),surfacées(vt),farceuses(eur),sarcleuse(eur)
EOMIMPEEID (8) | épidémie (x)
OSTPENRIMO (9) | inotropes,omnisport,orpiments
IPAOSREDHV (9) | poivrades,rhapsodie(+rapsodie,r(h)apsode)
AOECUELSEP (9) | escalopée(vt)[capelées+O(vt)]
IBEOGIOMPS (7) | biopsie
EEUNRETTOT (9) | tournette (entourée,entre-tué,entretué)
TEOLGSOAOC (7) | cageots,cagoles,legatos,légatos,costale(adj),ocelots,octales(adj),cagotes(ot),lactose
RAAACOSALB (6) | casoar,calaos,lascar,cobras,sacral(e,aux),arobas,abacas
VEOLRERSEU (9) | releveurs(euse),surélever
ROESEOILRG (9) | sérologie (geôliers,roselier(ière),grisoler(vi),régloirs)
ACUAIELMGS (9) | mucilages,causalgie,maculages
REAEFLOETL (8) | frelatée
UTOEQBECXE (8) | becqueté(vt +béqueter,becter)
ERPSOSASMY (8) | massores(+massorah(s)),morasses (spasmes)
CLDMIQPSEA (8) | cladisme,plasmide[plaidés+M],placides[plaidés+C]
IIERTVUDAO (9) | auditoire (durative,auditive)
IRQAINUCAS (8) | icaunais,casaquin
UERNNOEPUS (8) | neurones[enroués+N],personne,runneuse(eur),épouseur(nm)
TNAHUEBAEL (8) | haubanée(vt)
ANECLDERIU (9) | cédulaire[radicule+E],nucléaire[carélien+U],urédinale[délainer+U],incrédule
QTEDTREEOO (7) | tétrode (érodée,étêter)
XOAASSOECL (7) | alsaces,salaces,coxales(adj),colosse
EUERKTAERS (9) | réseauter(vi),restaurée[arrêtées+U]
IORAANHITR (7) | antiroi,athanor
UEIDUECICR (7) | décurie,cécidie
ENEADNDSUU (7) | dénudés,dundees,endéans,neuneus
UDASSRICUA (8) | cuissard (ascaris(+ascaride),cardias,csardas(inv+czardas))
INOOTICCRS (8) | coctions,coitrons,corniots[citrons+O,+corniaud],conscrit[citrons+C]
IIDLFEIATR (9) | Aïd-el-Fitr(inv) (x)
AENSADRREM (10)| ramenardes(ard) (mansardée(adj))
ISUCOEBEZQ (9) | québécois (bicoques)
DRHIEURLUI (8) | hurdleur(euse,+hurdler(s)) (huilier(ière),hurleur(euse))
EIEPAOHNOR (9) | aérophone (héparine[panière+H])
EEOSDLSXYI (9) | dyslexies (soleidés)
NUMEAAOQPR (8) | monarque
LTOADOOOOR (6) | odorat,tôlard(e+taulard(e))
ITNEEUSATL (9) | taulésien[laineuse+T],austénite
ROTIRIXMEE (9) | méritoire (miroitée,miroiter)
NNOLDOAEIN (9) | londonien (x) ((anodine,lindane))
LRDEAIDANN (8) | alandier(nm),dandiner
GNMROINAOI (7) | a giorno(inv),gin-rami(s),origami,moignon,moringa
MRARTUOREU (9) | ratoureur(euse) (x)
TBNESECALI (9) | ébiselant[élastine+B,baleinés+T(adj)],insécable[baleinés+C]
RNOXIARNEE (8) | anorexie,rôneraie
YIOSETHEIE (8) | isohyète (x)
HOVSOTTUSE (8) | toussoté(vi) (shootés(vt))
ERAUINNNTS (9) | saturnine,saturnien[taurines+N]
UDAASTOGLO (9) | autogoals (x)
IAOIPNSFNA (8) | fanaison,sainfoin (fanions,finnois,paninis)
RONCEDUYSI (9) | décurions[doucines+R]
NNELFTUIGA (9) | élinguant(vt),flinguant
SELTZOUUPA (8) | tue-loups[poulets+U]
NEONDJIAMP (8) | amidonné(vt),mondaine[domaine+N],dopamine[domaine+P]
PIPNMIEEAR (8) | pineraie,pipérine(in)
NLNRIICIOE (9) | crinoline (incliner)
SOEERENCAP (9) | espérance,préséance
AENIRANRCI (9) | racinaire (canarien°,racinien°,incarner)
OQCMUVEILA (9) | vocalique (aquicole(+aquacole))
SLIADAIQIS (7) | qasidas (sialis(inv))
URPANSASIE (9) | persanais[Parnasse+I]
IGUEDROTER (9) | droguerie
AIORPRKAOT (7) | prakrit,prâkrit,prorata,priorat
ALOILIPCIN (9) | picaillon (x) ((cipolin,paillon))
APAECADAXO (6) | da capo(inv) (apode,codex)
ILDSAEYPDO (9) | adipolyse (poilades)
OIDOERSSES (9) | dossières,sidéroses (désosser,drossées(vt))
YMCMMUUTEL (7) | cumulet
OEEVSCULHI (9) | véhiculés
AHSSNMAEAM (7) | shamans(nm,+chaman(e))
AGORSTMEIA (10)| mortaisage(+mortaiser(vt)) (agrotisme,aromatisé)
MQNCDNOYAE (8) | condamné (anonyme,cadonné(vt+cadeauner,cadoter,cadeauter),maçonné(vt),monnayé)
YPEMGNIEUB (7) | béguine,épigyne
IHATTMNOEA (9) | antiatome (thionate,anatomie)
KITUOEISNS (9) | sinuosité,tunisoise° (inusités,kinoises°,soutiens,sinusite,sioniste)
HAPREOTILD (9) | aphrodite
AGCEOATATR (9) | carottage (tractage)
ITLUADTEAG (8) | altitude,latitude[dualité+T]
UATSETNISI (9) | institués
OMSLILORSH (7) | hors-sol(s),shiloms
ROMNUECMOE (8) | monomère,mucronée(adj)
LPSENIREAU (10)| prunelaies[pralinées+U(vt)]
IAERECILRS (10)| clairières[éclairer+I] (irréalisé[réaliser+I])
ACSIARPREN (9) | pacaniers(nm)[acariens+P],parrainés[panaires+R]
EIONSPFIBI (8) | bonifiés (biopsie)
ELMETOEIST (9) | omelettes
FOPAUNTISO (8) | opuntias[pointus+A]
ESOEPLAIAD (9) | sépaloïde[poilades+E]
OSREMNIEOP (9) | péronisme[minorées+P]
ALISESVMNA (9) | lave-mains,semi-nasal(e,s),malavisés(adj),malsaines
RSEPREAEMU (9) | empereurs,emprésuré(vt)
EIMTRSSAHE (10)| méharistes[matières+H] (maîtresse,artémises,athéismes,rhétaises(+rétais°))
JTIAEONSMI (9) | animosité,janotisme[ajointés+M(vt)]
ANLUIRALBM (8) | binaural (biaural,labarum)
EVELRRCAAI (9) | cavalière,cavalerie
IETFREOSSA (9) | frisotées(vt+otter),estafiers(nm)[refaites+S]
ISONRMEBAM (9) | ambrosien[abominés+R],romanisme
RTITOEESSO (9) | oerstites[étroites+S]
EAPNNPAMEO (8) | panaméen,appaméen° (empanné(vi),anémone)
IEENDHEULM (8) | demi-lune[démunie+L]
EECNRIPNCO (8) | cironnée(adj),coprince,cicérone(nf),concerné,connerie
OGNSUNRUNI (8) | runnings (nursing)
ESETUATCTM (8) | amusette,saucette,muscatée(adj),saucette
UIDHSRPOME (10)| prud'homies (dimorphes)
SAMAJRAEBU (7) | abjurés,majeurs
OLCESEDCRE (9) | décerclés(vt),cordelées(vt)[décorées+L]
EROLOSANEV (8) | vernales(adj),véronals(nm)
ERESABEHES (8) | ébrasées(vt)
LLIHOSOGEK (7) | gélisol (lookés(adj),soleil,gilles,hélios,igloos,kohols)
EUTEQACUSE (8) | équeutés(vt),quêteuse(eur),est-ce que
MLECATISOD (9) | modalités,cotidales(adj)
ENENITEPUC (9) | pénitence[pectinée+N(adj)]
GETYAORSEA (8) | agérates,étayages
NUDIZSTIAA (8) | antisida[aidants+I](dizains,induits,tauzins(nm))
RRVEEPSAIB (9) | pare-brise,préaviser(vt),pervibrés(vt) (arrivées,râperies,parières(nf),ravières(ier),repaires)
ORUANSDURO (8) | surround (ourdous°)
SERDEASTKA (8) | désastre,estrades[dératés+S(adj)]
RAEIEENSJO (8) | arséniée(adj)
DORSECAMAE (9) | désamorcé (amorcées,camardes(ard),cédéroms[décorés+M],moracées(nf))
YOSACSDMNE (8) | cyanosés(vt),secondas (conasse,madones,nomades,scandés,mécanos,synodes,yeomans,...)
FILGSNEAUI (9) | figulines[flingués+I],aiglefins[finalisé+G]
NIIATOIHNS (8) | thannois°[nations+H],ionisant[nations+I]
ASIRCUERUS (9) | cuirasser,cruiseurs(nm,+cruiser(s)),usuraires
ILAMIORIIK (6) | mariol
IDUVRCLOEI (8) | ridicule,virocide,virucide
ULMFREUION (9) | informulé(adj),moulineur(euse,+moulinier,ière)
UAOSAAWLTS (7) | outlaws
LOMEPBMEHE (8) | pommelée(vt)
SUBEQIAIMP (9) | ïambiques,iambiques (x)
TRKIEHPAEO (9) | atrophiée (thérapie[piratée+H])
LASTELONUE (10)| soutanelle (x)
GLSIBRUOAE (10)| barigoules (x)
SMESBEOIES (9) | embossées(vt) (x)
EIREATEVRO (8) | trévirée(vt)[retirée+V],arêtière(ier)[retirée+A]
ECUCORSIES (9) | creusoise°[croisées+U]
DACGUEEERA (8) | décruage(+décreusage+décruer(vt)+décreuser(vt))
EERARBLNAE (8) | ébranlée/er (branlée/er,baléare)
EPAFEHTOIT (9) | étiopathe(-pathie) (hépatite) ((attifée,optatif,petiote,tapotée))
ETMNIEMTME (8) | mêmement (éteinte,teintée,émétine,émietté,minette)
CIANITTLEL (9) | intactile (actinite[actinie+T],intaillé(vt),latinité,licitant,teillant)
SECHEEGETN (7) | cétènes,chenets,éthènes,enthèse
RPIRAEAPEV (9) | rappariée(vt) (appariée/er,varapper(vi+varappe,nm))
AIIOREMNDE (9) | amoindrie (anéroïde[drainée+O],madérien[drainée+M],endormie,méridien,moinerie)
CAEIKENOCR (8) | cicérone(nf),cornacée(nf),acconier(+aconier)
TNSIISAUAS (8) | saintais°,assainis
RSEIOHEOMA (8) | héroïsme[moirées+H(vt)]
LUPKTOOMAE (8) | omoplate (tamoule,ampoulé(adj))
LMLONAAINU (8) | manillon[maillon+N] (malouin,nominal)
ITNUUACCLI (8) | clinicat (ciclant(vi))
INMLADIIEC (9) | médicinal (milicien,indiciel)
LATTARAILU (7) | attriau(x+atriau),tralala (tralui(inv),trulli(inv+trullo(s)),aralia)
IARFISEPLE (9) | parfilées[flairées+P],pilifères
KGURPVOTIR (7) | prurigo (prurit,ouvrir,pourri,rougir)
INKSMEEITA (9) | amnistiée[matinées+I],kétamines[matinées+K]
LSNSSOAAUY (8) | alyssons[salons+Y](+alysse) (x)
TRDFLOAAIO (8) | toroïdal (x)
AREIUREBEH (8) | herberie (beurrée,herbier,hébreue)
RRYOOTDOIN (7) | dortoir,tordoir (noroït,nordir,rodoir)
PLUHGOITAH (7) | pugilat,hôpital,galipot (agouti,aligot(+aligoté,nm),goupil)
EEITULMITL (8) | titillée
EANJTUUSLU (7) | jaunets(ette),sultane,éluants(nm)
EGNISRRAIA (9) | grainiers,agrariens°,arganiers(nm),sagranier(e,s)
EANAPRLDNA (7) | panarde(ard),par-delà(inv)
XNOTOZESAD (8) | odonates (dansoté(vi,+dansotté))
UCUNELONEL (8) | nucléole[encloué+L(vt)]
ISIRATERAM (9) | maîtriser[triaires+M]
OJAMELIRIN (9) | jalon-mire(inv,+A->marjolaine),limonaire[laminoir+E] (limonier(ière))
ONASIMENAR (9) | amarniens°,roannaise°,ornanaise°,marennais°
INEMIDISID (6) | denims,dindes,imides,imines,simien
REBEREVEPE (8) | préverbe (repérée,révérés(vt))
GUPITASUBE (8) | pugétais°,subaiguë
SAXURELORO (8) | sororale,sororaux
YLLENIOOCE (8) | oléicole
UQDLOEBIAZ (8) | zodiaque[azoïque+D]
REEMERTUNE (9) | rémunérée
MOXADOTENE (8) | nématode (démonté,adénome,odonate)
AEEZARRNUS (8) | azuréens (azurées(vt),narrées)
EOGIDREDXA (8) | dédorage,déridage (dégradé)
MRAAVGRUUT (6) | targum,trauma (gruau(x),tamar)
OXERUOUPTN (9) | poutouner(vt) (x) ((portune,pouture))
PDRMOSUAEU (9) | saupoudré (désamour[mordues+A],paumures,dumpeurs(nm))
HPINAFRCUA (7) | franchi,piranha
SSOYGAZIPE (8) | poyaises° (posages) ((azygos(inv),gaizes,gaspis,gyozas,gypses,payses,poises,poissé(vt),sépias)
OHPOIICPGO (5) | chipo,hippo(+H->hip-hop(inv))
LEEMIANEMX (9) | mélaminée(adj)[laminée+M] (examinée,malmenée)
QESHMAIMUI (9) | amimiques (mimiques) ((amimies,isiaque))
CETSIAAALE (8) | catalase,salacité
EEINILETTP (8) | piétinée,épinette[éteinte+P]
SURETESOME (9) | outremers,uromètres
NIEMERUXSI (9) | menuisier(e)[numérisé+I]
GBEADOEJEB (6) | bodega,bodéga
ELOSSINAPO (10)| polonaises[sopalin+O] (x)
SEAGEOAMRN (9) | ramonages
RTKIMIEUES (8) | keiretsu[resitué+K]
UYHANQUYLC (6) | nuchal(e,aux + nucal) (aucun,lunch,uhlan)
DAEPIUVDRI (7) | déraidi(vt)
ECUBMREEUB (7) | écumeur(euse),reubeue(+reubeu(s)+rebeu(e,s))
SAESDTIRAR (10)| radaristes[dataires+R]
TEOOMLAEFC (9) | coelomate (fécalome,camelote,colmatée)
TAUEUSVBIC (8) | vacuités[activés+U]
GAIAUCNKON (7) | guanaco (canoun,congaï,gnaoua,kanoun)
OAACNECRSA (8) | consacré
STEVNYEHER (8) | reventes,ventrées(nf),éventrés
ETUTRNAUCC (8) | éructant(vt),curetant(vt)
ALGIEDEDOP (8) | dépilage,dépliage[plaidée+G],lagopède
BGDLUISSEI (8) | subsidié(vt) (bidules,guildes,subside)
IHXAOMIREC (8) | mâchoire,achromie (achrome,amocher)
ARALBSTIIE (9) | atrabiles,basilaire
TSNMCRIAAU (9) | manuscrit (cariants(e),muratais°,tamarins)
EDINAOPUSI (9) | douaisien[soudaine+I]
EMEOIEOSLN (9) | oenolisme (x)
ERRAINEOBT (9) | robertine°[orienter+B]
ATSINENRAN (9) | nanisante(n)
IEOCAIFRRM (8) | ramifier,frimaire
IUURBMASOR (8) | rambours (surboum,bourrus)
RETUTEPARE (9) | terreauté(vt)[atterrée+U]
CERELGOASL (10)| recollages (glaréoles)
ENMFIIOSIT (9) | finitisme[inimités+F]
TTHEAERTAR (8) | tartrate
PSAAIENDOA (8) | diapason
UOGLNEWELN (8) | gonnelle (gonelle,eugénol,ongulée(adj))
AOELTLRSIY (9) | loyaliste[alloties+Y],taylorisé(vt+taylorisme),royalties,royaliste[oralités+Y]
ATUMROSAES (9) | maturases,saumâtres[amateurs+S],amauroses
UMAICRENUS (9) | manucurés(vt),muscarine[acuminés+R]
URERONLADL (8) | nullarde(ard)[dalleur+N(nm)],néorural
QOIFSEAQPE (6) | poésie,pifées(vt+piffer+piffrer(vt))
UQUPXIRAOS (9) | soupiraux (x) ((quipous(+quipu),spiraux))
EGUOIEGHLH (7) | églogue (liguée,goulée(nf),gougée(vt),huilée,loguée)
ESRUWOEUMA (9) | amoureuse (saumurée(vt))
OCROINEADH (8) | horacien°(+horatien),rondache,choroïde
UCIAINSCIL (8) | ci-inclus(e) (calcins[câlins+C])
ARDUENMGUO (9) | gourmandé(vt) (rougeaud(e)
THOCESOALU (10)| holocauste (x)
SLEUTQEUSI (9) | tiqueuses(eur) (stuquées(vt))
ASARANOENJ (7) | jaseran,jaseron
DPHGAOUTIA (7) | pad thaï(s) (agouti,adagio,pataud(e),tupaïa)
ERIVSANASS (9) | sevranais°[savarins+E]
AOSMVOSUNI (8) | sous-main(s) (saumons,moisson,mousson,maisons,assouvi,monsois°,simouns,somonis)
SDINYUNPRI (7) | pinyins (indris,purins(e),rupins(e))
XUJSEOHIRO (8) | hors-jeux (réjouis)
BRPROMHIEO (8) | prohiber (morbier)
SSUSOULARI (8) | rassouls (roussis,saloirs)
YWASLEOIHP (8) | physalie (poyaise°,opalisé(vt),paloise,léipoas)
HESVUTISER (9) | vitreuses,revuistes
TFIPESIUEL (8) | utilisée,stipulée,stupéfié
UGELSNISUU (8) | inusuels (lingues,singles)
RAKECIUTIY (8) | teriyaki (autrice,raucité)
ETEVAFRAOC (8) | cravatée(vt)
NCEXTOOHEE (7) | écotone,éhontée(adj)
IUBHISOSID (8) | bushidos (x) ((bidous,bisous,bodhis))
BIMEORIORE (8) | ombrière(nf),rombière(nf) (morbier,reboire)
SDERIUUSLS (8) | russules,lisseurs(euse)
FHNLOEHAUQ (7) | flanqué (flaque,faluné(vt),floqué)
AIGTAARLJU (8) | gujarati (x)
TAJOUOABEN (7) | bantoue(+bantou+bantu),abajoue
BUASESPROE (9) | pare-boues
STTERREOEE (9) | serre-tête(s)[serrette+E] (x)
UELAESETLR (10)| sauterelle (truellées(nf),râteleuse(eur))
LCPOCIFUNE (9) | coïnculpé(adj) (inoccupé(adj))
UCNADOFEOC (7) | accoudé,faconde,foucade
AARNAZTSUM (8) | azurants(e),marantas(+marante)
CAJAETSULR (9) | éjaculats
EIIMASOSRS (10)| raismoises (siamoises)
VNIHUEBIHA (8) | bauhinie(nf) (x)
NUCERAPCEE (8) | carencée(vt)[carénée+C(vt)]
ANLRIEELRD (9) | dérailler
ROEDCBAIDW (8) | webradio (aérobic,bocardé(vt+brocardé(vt)),diacode)
TILIOHIEIF (6) | hilote(nm)
ISASRYSTRF (6) | farsis,sitars,tarifs,strass,fassis(ie),rassir
DENJUCNIAU (7) | cadjine(in +cajun)
NCAOELPIMW (9) | policeman(s,en) (calomnié)
UQIEHAERCS (9) | chéquiers,esquicher(vt)
RVNAAREAIS (10)| navarraise° (x) ((rivaners)
TRIBRELEII (8) | terrible[libérer+T],tirelire[litière+R]
DASYLHUVEA (7) | hadales(aux),au-delàs
OREITLSUSB (9) | surtoilés(adj),lotisseur(euse),libourets,estourbis,boulistes,strobiles
EHLROARSDI (9) | lardoires (darioles+R,désarroi,horaires,oraliser,ordalies)
IENUVLEIBG (8) | gibeline(in),bilingue
RRIXMLEAEE (8) | remariée[arrimée+E]
YCISVNANAE (9) | cayennais° (cannaies+Y,caennais)
NQEUOVTAZI (8) | atonique,azotique,équation,évoquant
EIRSUAXDTI (8) | aridités,diariste[raidies+T],sidéraux,taurides,taxieurs(euse)
NAEUTLSAIR (10)| australien,naturalisé (reluisant[taurines+L],lataniers(nm)[ralentis+A],réalisant,salutaire,saturnale(nf))
AUACDPUERD (8) | crapaude (drapeau,carpeau,daurade)
EICTOSEMEN (10)| cétonémies (centièmes,cimentées,monétisée)
LBOLJVICEO (6) | boille,colobe,coelio,coolie
PRNOYTEWUA (8) | noyauter (royauté,portune,pâturon,opérant,épurant,panoter(vi),prytane,toupaye)
UOYAJPMGNR (6) | gopura,jargon(+jargonner(vi)+jargonneux),majong(+mahjong),rampon
ESLDLULIAI (8) | liliales
NIATIOPLDO (9) | antipolio (adoption) ((iodlant(vi),opilion,pilotin(nm),poilant,pointal(aux),pointil))
EOIPASXMUA (7) | axiomes,oiseaux
MAUUATITQC (6) | acquit,tatami
ALEHEIATCP (9) | pétéchial(e,aux+pétéchie) (acalèphe,acéphale,capitale,chapelet)
SGENEAQEQI (8) | agénésie[saignée,gainées+E]
LTICOIENCU (8) | cicutine(nf),colicine,concilié,conicité
GAFHERETID (9) | frégatidé(nm)[redéfait+G] (tragédie,héritage)
URHEEMCEIO (8) | chiourme[moucher+I],écumoire[écrouie+M]
OYEUUTSSUD (8) | sud-ouest(inv) (x)
MEFOATTIPN (8) | empotant,impotent,ptomaïne[pianoté+M]
TAGNIILESM (10)| malignités (ligaments,latinisme)
OOSESEENSM (9) | nosémoses (x) ((osmoses,sensées))
CECSEPLEAH (9) | céphalées[capelées+H(vt)]
AOGUTCIGHY (6) | agouti,chouïa,chouya,chaoui,chatou,gauchi(vt),gaucho
SIEPURADEL (10)| épidurales,(al,aux),paludières(ier) (plaideurs/euse,pédaliers,pédaleurs(euse))
NACECETOAI (9) | accointée(vt) (cacaotée(adj),occitane)
SUERIACURV (8) | cruiseur(nm+cruiser),usuraire
LOECEIYBCH (7) | cochlée(nf),clichée(vt),bicycle
OFONYMEIRV (8) | omnivore,oronymie
TSRSEIIOEC (9) | crétoises,sectorisé(vt)[croisées+T],tricoises(inv),costières,osciètres
OFTONIGIAT (7) | footing,fagotin(nm) (fagott,gâtion(onne),gîtant(vt))
ECEMSPITEI (10)| septicémie (x)
EDAMNAUASU (9) | ad nauseam(inv) (x) ((amandes,manades))
INIOSULASD (10)| sinusoïdal (x) ((niaoulis,soudains,liaisons,salinois°))
NCAMAAMREE (9) | cameraman(s),cameramen(inv) (x)
ERUGOEOAZO (7) | gerzeau(x),guéréza
GEOCXUBONQ (6) | bougon(onne,+bougonner(vt)+bougonneux),genoux,conque
SAUYENTDME (8) | asyndète,médusant
QPIIALDERN (8) | enlaidir,plaindre
PTRMUAUAXN (7) | paumant(vt),rampant(vi,+e,s),amurant(vt),apurant(vt)
ASRBDGEAOU (9) | bourgades[radoubés+G(vt)],sabordage,abordages
MNIOEATDHL (9) | ethmoïdal[modalité+H],madelinot[modalité+N](nm)
IDEJIEBATA (7) | débâtie,diabète,jadéite
UEZITEIRLF (8) | liftière(ier),tuilière(ier),tuilerie
BJILEAUKSI (8) | bisaïeul(e,s) (jubilés(+vi),skiable)
XUFTEEEIDS (9) | Fêtes-Dieu[étudiées+F] (eutexies,feudiste)
ENTOOPTIIA (8) | pétition (patient,pianoté,piétant(vt),pinotte)
OISSNSEASL (8) | sessions,anisoles[insolés+A(vt)]
RSUEIENOIA (9) | noiseraie (asinerie,eurasien,saunière(ier),séniorie,usinière(ier))
IOTIEPLSRO (9) | isotropie,pistolero,politiser[toiliers,îlotiers+P]
LAATQUCPBE (8) | captable (abacule,placeau,claquet,câbleau,capable,péculat,pultacé(adj),plateau,tableau,tapecul)
ASUOSVREEQ (9) | savourées (évasures,vareuses,raveuses(eur),révoqués)
FEENSSLEED (10)| désenflées(vt) (x) ((défenses))
MIAUOLSORC (8) | couloirs,solarium
IRTRUFESIO (10)| fioritures (fruitiers)
NEEDTEIITN (9) | tendinite (identité,déteinte,intentée)
ESRGOOTNEA (9) | téragones[orangées+T]
ISSFIFOERO (8) | ossifier (isérois,effrois,érosifs(ive),fossoir,froissé)
ACOALRESAC (9) | saccarolé(nm+saccharolé)[acérolas+C] (caracolé(vi),caracals)
PAESIISENI (9) | sinapisée(adj)[niaisées+P(vt)] (épaissie,épinaies)
NMEUAEVRIS (9) | amenuiser,uniramées(adj)[saunière+M,ranimées+U],mauvéines,anévrisme[ranimées+V]
OAESRTNOTO (8) | sortante
RISTUFEONO (9) | troufions(nm +troufignon)
EGTACPUOPS (8) | coupages,stoppage
IETPFSCEIU (8) | stupéfié,spécifié (cuitées,ipséité,pieutés,piteuse)
ALRAISSWPO (8) | parasols (saloirs)
NONCEMRAAU (8) | caouanne(ou caouane),maçonner[romance+N]
OATMELEAXD (7) | malaxée,oxalate,dalmate
ICOWREYETT (8) | tricotée[cotière+T]
ISENREEKUC (9) | euskérien(ou euskarien/euscarien) (censeure,censière(ier),énurésie,censurée,incréées,rinceuse(eur),sinécure)
TEAMREARAT (8) | trémater(vt)
TEEVESTKDI (8) | divettes,vedettes
JBUMAENUNI (8) | benjamin (unanime)
AGOKEVDEEN (7) | agendée(vt),endogée(adj)
EHFCROEOUR (8) | fourchée,fourcher(vt),cohéreur(nm)
IARYIISBRC (6) | cabris,carrys,ici-bas
NTESOENRRE (9) | tonnerres
SOCLRAREBA (10)| barcaroles[albacores+R] (arrosable)
